age,cost_of_ad,device_type,gender,in_initial_launch_location,income,n_drivers,n_vehicles,prior_ins_tenure,outcome
39,0.004659759,other,F,0,41899,1,1,5,0
49,0.005671264,iPhone,M,0,85061,1,2,8,0
41,0.004828121,Android,F,1,52096,1,2,11,0
41,0.006106388,iPhone,F,1,57228,2,2,9,0
53,0.005271264,desktop,F,1,58072,1,1,12,0
55,0.004515156,other,M,0,64752,2,2,1,0
43,0.005187582,desktop,F,1,45916,2,2,11,0
32,0.004244631,desktop,M,0,62041,2,2,6,0
18,0.004129328,Android,M,1,33575,1,1,0,1
27,0.004807293,Android,F,1,46274,2,2,0,0
38,0.003555942,other,M,0,53421,1,1,6,0
27,0.003606785,desktop,M,1,60336,1,2,3,0
27,0.004675421,other,F,1,32057,1,3,4,0
34,0.004886281,laptop,F,0,50171,1,1,5,0
20,0.004574367,other,F,1,46556,2,2,1,0
47,0.004902889,Android,F,0,75573,2,1,7,0
47,0.003941904,desktop,M,0,59747,2,1,6,0
29,0.0041419,Android,,1,40960,1,3,4,0
42,0.00478922,laptop,F,1,80590,1,2,7,0
37,0.005368768,desktop,F,0,68754,1,1,2,0
16,0.004778792,desktop,F,0,16375,2,3,0,0
51,0.005192215,other,F,0,60306,1,1,8,0
29,0.006017669,iPhone,F,1,66272,2,2,6,0
27,0.004597728,laptop,F,0,64393,2,3,2,0
26,0.005199888,laptop,F,1,42157,1,2,5,0
52,0.003605472,desktop,M,0,85755,2,1,5,0
55,0.004139525,other,M,1,56668,1,3,16,0
48,0.004874036,Android,F,0,63146,1,3,6,0
27,0.004753904,Android,F,1,39168,2,1,1,0
54,0.003719449,other,M,1,85743,2,1,4,0
25,0.006527144,iPhone,F,0,28288,2,2,2,0
41,0.005114622,Android,F,0,46593,2,1,1,0
41,0.00358349,other,M,1,67147,1,3,8,0
34,0.006653347,iPhone,F,1,61924,1,1,6,0
16,0.005403871,iPhone,M,1,41894,2,2,0,0
46,0.005118355,laptop,F,0,54821,1,3,6,0
45,0.005423377,laptop,F,0,62241,1,1,8,0
37,0.00621022,iPhone,F,1,70330,2,1,9,0
20,0.003275228,Android,M,1,58041,2,2,2,0
54,0.004737312,other,F,1,63038,2,2,5,0
33,0.003996629,desktop,M,1,62511,2,3,3,1
33,0.004985332,iPhone,M,0,60400,2,3,1,0
28,0.004427914,other,F,0,45918,2,2,5,0
25,0.004941799,iPhone,M,0,56429,2,1,4,0
48,0.005083957,iPhone,M,0,61369,1,3,14,0
36,0.005088742,laptop,F,0,51493,1,1,8,0
36,0.004884396,iPhone,M,0,42627,1,3,7,0
36,0.005091865,desktop,F,0,63950,2,3,5,0
59,0.004483825,other,M,1,63227,1,1,19,0
40,0.004101574,Android,M,0,45578,2,1,10,0
32,0.005120812,Android,F,0,63769,1,1,1,0
50,0.005069612,desktop,F,0,58713,1,3,17,0
57,0.005530861,iPhone,M,1,79712,1,2,9,0
59,0.004333552,laptop,M,1,86998,1,3,2,0
39,0.005119651,desktop,F,1,55305,1,3,5,0
37,0.004784274,laptop,F,0,51616,1,1,1,0
60,0.003918717,other,M,1,60710,1,2,13,1
31,0.004388228,other,F,0,61777,1,2,6,0
47,0.004274588,other,M,1,62685,1,2,11,0
27,0.003410427,desktop,M,0,56560,2,2,4,0
54,0.004970033,desktop,F,1,90347,1,2,2,0
55,0.003863522,other,M,0,84639,1,1,17,0
60,0.004207533,other,M,1,67669,2,3,0,0
25,0.004049257,desktop,M,1,46378,1,2,2,0
32,0.004165677,desktop,M,1,67487,2,1,3,1
33,0.005111342,iPhone,M,0,55039,2,1,7,0
44,0.003569529,laptop,M,1,60908,1,3,1,0
58,0.003798068,other,M,0,61684,2,3,13,0
37,0.006487742,iPhone,F,1,46736,1,1,3,0
43,0.00412928,Android,M,1,78112,1,3,5,0
58,0.004827234,laptop,F,1,84823,1,3,14,0
39,0.006116582,iPhone,F,1,56679,1,3,11,0
60,0.004696953,other,F,1,92592,2,1,16,0
45,0.005707384,iPhone,,0,84122,2,2,5,0
38,0.004901373,Android,F,0,75232,2,3,6,0
37,0.00397674,laptop,M,0,41006,2,3,3,0
45,0.003896674,Android,,0,52956,2,3,4,0
29,0.003553309,Android,M,1,36779,1,1,5,0
20,0.005042634,desktop,F,1,50317,2,2,1,0
25,0.00327259,other,M,1,45266,2,1,0,0
39,0.004641488,other,F,0,63129,2,3,3,0
45,0.004020339,desktop,M,1,73938,1,2,12,0
54,0.005243993,desktop,F,1,79901,1,2,0,0
38,0.00466049,desktop,F,0,52972,2,3,2,0
42,0.004919025,Android,F,0,46098,1,2,11,0
48,0.006068041,iPhone,F,0,68821,1,3,4,0
60,0.004644762,desktop,F,0,83324,1,3,18,0
21,0.004264814,other,F,1,58499,2,2,2,0
38,0.005574225,iPhone,M,1,50306,1,2,8,0
17,0.003546743,Android,M,1,37532,2,3,0,1
50,0.004323343,other,M,1,63810,1,2,6,0
31,0.004022945,Android,M,1,44577,2,3,0,0
51,0.004627509,Android,F,0,53696,1,1,6,0
19,0.00455614,Android,F,1,32195,2,3,0,0
52,0.003804705,other,M,0,65362,1,2,6,0
59,0.005421967,other,F,0,68952,1,3,17,0
22,0.004384962,desktop,F,0,59288,2,1,1,0
30,0.003961417,other,,0,35567,2,3,1,0
17,0.005167225,laptop,F,0,43156,1,1,0,1
59,0.003829771,Android,M,1,79739,1,1,19,1
38,0.00372868,desktop,M,1,50403,2,2,9,0
44,0.006102541,iPhone,F,0,69699,2,3,9,0
17,0.004240318,laptop,F,0,31776,2,1,0,0
56,0.003604392,Android,M,1,95793,1,3,0,0
57,0.005091193,laptop,F,0,66072,1,3,15,0
40,0.004924559,iPhone,M,0,45874,2,3,10,0
46,0.005430193,laptop,F,0,71165,1,1,14,0
36,0.00625121,iPhone,F,0,61506,1,2,9,0
55,0.003577219,laptop,M,0,66955,2,1,10,0
16,0.005009218,Android,F,0,52082,2,3,0,0
47,0.005268538,Android,F,0,53871,2,1,11,0
60,0.005556263,iPhone,M,1,89626,1,1,3,1
55,0.003791102,Android,,0,89709,2,1,19,0
20,0.004429552,desktop,F,0,23423,1,1,0,0
47,0.005065439,desktop,F,0,58293,1,3,14,0
44,0.005995839,iPhone,F,1,74363,1,2,3,0
19,0.005848361,iPhone,F,1,30841,2,3,0,0
22,0.004126101,other,M,1,29738,2,2,1,0
47,0.004834422,desktop,F,1,66850,1,2,6,0
38,0.003443932,other,M,0,48460,2,3,6,0
26,0.003335085,laptop,M,1,45463,1,3,2,0
35,0.005110844,other,F,1,64612,1,2,3,0
27,0.004179747,laptop,M,1,55076,2,2,4,0
47,0.004791557,Android,F,1,47293,2,2,15,0
51,0.005374306,other,F,1,69353,1,2,13,0
20,0.00461283,Android,F,0,41717,1,2,0,0
45,0.003949519,other,M,0,85000,1,2,6,0
38,0.005072623,Android,F,0,38440,1,3,6,0
56,0.004662211,laptop,F,1,75382,1,1,1,1
25,0.005930515,iPhone,F,1,35348,1,2,4,0
27,0.004087016,laptop,M,0,65066,1,1,1,0
34,0.006164182,iPhone,F,1,49956,2,3,6,0
22,0.004535115,Android,F,1,28003,2,3,3,0
22,0.004533148,Android,F,0,57794,2,3,1,0
56,0.004242509,laptop,M,0,95514,2,2,20,0
20,0.005412307,iPhone,M,1,59324,2,3,2,0
25,0.004821342,Android,F,0,25459,2,3,1,0
18,0.004946146,other,F,0,34346,1,3,1,0
23,0.006294531,iPhone,F,0,24668,2,2,3,0
55,0.004301917,desktop,M,0,94660,2,1,10,0
56,0.005177008,Android,F,0,79733,2,3,0,0
39,0.00355803,Android,M,0,56861,2,2,11,0
17,0.003356967,laptop,M,1,50664,1,1,0,1
56,0.004002941,laptop,M,1,91860,2,2,14,0
36,0.004966217,Android,F,1,43916,2,1,5,1
52,0.005348399,other,F,0,81020,2,2,0,0
53,0.004805595,other,F,1,91467,1,3,13,0
29,0.00349498,laptop,M,1,65477,1,1,6,0
54,0.004277061,laptop,M,1,84344,2,2,15,0
60,0.005920625,iPhone,M,1,67236,1,3,19,0
40,0.004897331,other,F,1,51671,1,3,8,0
23,0.004757125,iPhone,M,0,32011,1,1,0,0
55,0.004755495,laptop,F,1,85758,2,2,10,0
32,0.003678525,other,M,1,63238,2,1,3,0
48,0.005478012,iPhone,M,1,82651,1,3,15,0
16,0.004956372,desktop,F,0,31312,1,3,0,0
55,0.005285129,iPhone,M,1,72429,1,3,3,0
33,0.004819672,desktop,F,0,42473,2,3,1,0
47,0.005194655,laptop,F,1,80598,1,1,1,1
28,0.004585237,laptop,F,0,31550,1,1,1,0
49,0.005266308,Android,F,1,82744,1,3,15,0
51,0.004313124,laptop,M,0,58301,2,2,15,0
18,0.004883303,laptop,F,1,18973,2,1,0,0
56,0.005558563,iPhone,M,0,62389,2,3,8,0
23,0.005939613,iPhone,F,0,41072,1,3,3,0
18,0.003887209,other,M,0,39764,2,1,0,0
56,0.006175219,iPhone,F,0,90115,1,2,11,0
42,0.004033199,desktop,,0,52220,1,1,5,0
60,0.004775685,laptop,F,1,86479,2,3,9,0
21,0.003724157,desktop,M,1,23854,1,2,0,0
22,0.003939034,other,M,0,40643,1,2,3,0
56,0.004676271,other,F,1,64380,1,3,18,0
60,0.003839822,desktop,,0,66872,2,3,3,0
32,0.00440262,desktop,F,1,68924,2,3,2,0
49,0.004929178,Android,F,1,87915,2,3,8,0
38,0.004166884,desktop,M,1,54430,1,2,7,0
35,0.004919007,other,F,0,50134,1,3,6,0
53,0.003788595,Android,M,0,72730,2,2,9,0
42,0.004159243,laptop,M,1,61163,2,2,12,0
26,0.004144779,Android,M,1,27125,2,1,2,0
55,0.006343746,iPhone,F,0,91575,2,1,15,0
20,0.006317454,iPhone,F,0,59935,1,3,2,0
47,0.004953713,laptop,F,1,78777,1,2,15,0
24,0.003497386,Android,M,1,34697,1,3,1,1
26,0.004446038,laptop,F,1,32418,1,1,2,0
46,0.004757522,other,F,0,75133,1,1,1,0
20,0.005055898,other,F,1,23405,1,2,2,0
31,0.0044693,other,F,0,55433,2,1,3,0
16,0.005052545,other,F,1,51787,1,3,0,0
27,0.005070098,desktop,F,1,45425,1,1,4,0
39,0.004953922,laptop,F,0,72252,1,3,5,0
60,0.003781344,desktop,M,0,77712,1,3,19,0
23,0.003485207,Android,M,1,49983,1,3,0,0
28,0.003843838,Android,M,1,46598,1,2,1,0
45,0.005000486,iPhone,,0,62720,2,3,0,0
52,0.006885907,iPhone,F,0,54092,2,1,6,0
55,0.00627155,iPhone,F,0,67629,2,3,12,0
34,0.006342727,iPhone,F,0,65465,2,1,4,0
52,0.006515759,iPhone,F,0,75973,1,2,5,0
50,0.005068902,desktop,F,1,57306,1,3,9,0
48,0.004479575,Android,M,0,59565,1,2,11,0
44,0.004650504,Android,F,1,79417,1,3,13,0
21,0.00506447,desktop,F,1,44480,2,2,1,0
19,0.005163482,desktop,F,0,38448,1,3,1,0
25,0.004347304,desktop,F,1,39566,2,2,1,0
24,0.004455607,desktop,F,1,25267,2,2,0,0
42,0.006913727,iPhone,F,1,73115,2,2,12,0
31,0.004384532,laptop,F,1,63959,1,2,5,0
40,0.004935954,desktop,F,0,45097,1,1,9,0
28,0.005873371,iPhone,F,1,35419,2,1,6,0
54,0.004692885,desktop,F,0,78946,1,3,4,0
44,0.004996994,other,F,0,63321,1,2,10,0
27,0.00411886,laptop,M,1,45438,1,1,2,0
41,0.003842497,other,M,1,46037,2,3,3,0
21,0.004548327,laptop,F,1,46223,2,2,0,0
38,0.003804139,other,M,1,66638,1,1,4,0
40,0.003704132,other,M,0,72309,2,1,1,0
44,0.003734245,Android,M,0,53359,2,2,12,0
26,0.004864288,Android,F,0,44938,2,2,2,0
50,0.005040002,iPhone,M,0,76093,2,2,2,0
57,0.005116387,iPhone,M,0,85062,2,2,3,0
38,0.004306981,laptop,M,1,50132,1,2,5,0
22,0.003242914,Android,M,1,44760,1,2,0,0
32,0.005157741,laptop,F,0,59255,2,3,8,0
17,0.003430861,Android,M,0,44994,2,2,0,0
32,0.003452986,laptop,M,1,49035,2,2,7,0
34,0.004507576,Android,F,0,68746,1,3,6,0
46,0.005266799,laptop,F,1,50045,2,2,10,0
44,0.003546992,Android,M,1,77527,1,2,0,0
49,0.004598308,other,F,0,73453,2,3,8,0
54,0.004185706,Android,M,0,58654,1,3,15,0
57,0.006090272,iPhone,F,0,63914,2,2,14,0
16,0.003233739,laptop,M,0,36851,2,3,0,0
51,0.00455156,desktop,F,1,62870,2,2,6,0
31,0.004116998,desktop,M,1,51431,1,1,4,0
33,0.005487774,iPhone,M,0,37651,2,3,4,0
29,0.004070652,laptop,M,1,66243,2,2,3,0
30,0.003377613,desktop,M,0,59888,2,3,1,0
28,0.004809027,desktop,F,0,34641,2,1,3,0
42,0.004895799,laptop,F,1,57343,1,3,7,0
56,0.004050338,other,M,0,67101,1,2,19,0
42,0.005332103,desktop,F,0,81928,1,1,10,0
44,0.003495046,desktop,M,1,74274,1,2,11,0
48,0.003488686,other,M,0,83663,2,1,2,0
22,0.006219627,iPhone,F,0,22424,2,3,0,0
17,0.005372235,iPhone,M,0,28093,1,1,0,1
51,0.004432704,Android,M,0,58988,1,3,1,0
20,0.003311902,laptop,M,0,58536,2,3,1,0
40,0.004013875,desktop,M,1,58455,2,2,1,0
21,0.006072802,iPhone,F,0,30948,1,2,0,0
52,0.004641543,laptop,F,1,77306,1,2,16,0
44,0.005252743,other,F,0,54219,1,1,13,1
32,0.004026109,Android,M,1,42292,2,3,0,0
26,0.003310401,Android,M,0,60398,1,3,5,0
60,0.004568391,desktop,M,1,69283,2,2,9,1
57,0.006185369,iPhone,F,0,71886,1,2,5,0
45,0.004603633,other,F,1,57733,2,2,13,0
25,0.005985106,iPhone,F,0,25940,1,2,1,0
49,0.005374417,other,F,1,82951,2,2,9,0
27,0.003313897,other,M,1,31048,1,3,4,0
35,0.004216963,laptop,M,1,60651,1,1,6,0
43,0.004278999,desktop,,0,82890,2,3,2,0
57,0.004553984,desktop,M,1,65061,1,3,15,0
35,0.003694172,laptop,M,1,61675,2,2,4,0
45,0.003617312,desktop,M,0,61689,2,1,3,1
48,0.005417284,laptop,F,0,57569,1,3,6,0
27,0.003901575,Android,M,1,62015,2,2,5,0
24,0.00488764,other,F,1,42031,2,2,2,0
28,0.005013681,iPhone,M,0,47677,1,3,6,0
42,0.003592201,Android,M,1,78250,2,3,8,0
29,0.004677597,Android,F,0,51879,2,1,1,0
48,0.004084792,Android,M,0,67874,2,1,11,1
56,0.006173042,iPhone,F,0,56047,1,3,17,0
30,0.004971991,desktop,F,1,53948,2,3,1,0
46,0.005208695,desktop,F,0,69339,2,1,2,0
49,0.006233349,iPhone,F,0,72177,2,3,2,0
33,0.004205304,desktop,M,0,63320,1,3,8,1
41,0.004290487,other,M,1,70392,1,1,9,0
39,0.003454354,laptop,M,0,63290,2,2,1,0
57,0.003585131,laptop,M,0,71480,1,1,9,0
24,0.00513698,iPhone,M,1,46013,1,2,3,0
34,0.006013134,iPhone,F,0,68481,2,2,0,0
28,0.003367718,other,M,0,34583,2,2,5,0
31,0.004812939,other,F,0,70107,1,3,3,0
46,0.004594028,Android,F,0,65125,1,2,13,0
30,0.004806212,other,F,0,43025,2,2,4,0
28,0.00400626,Android,M,0,63403,2,2,5,1
36,0.003619565,laptop,M,1,67101,2,1,10,0
51,0.005661691,iPhone,M,1,61612,2,2,15,0
37,0.005561934,iPhone,M,1,59598,1,3,5,0
17,0.003806178,desktop,M,1,36674,1,1,0,0
55,0.00435021,other,M,1,76084,1,1,16,0
39,0.003770277,Android,M,0,74808,1,3,11,0
24,0.006541206,iPhone,F,1,46177,1,3,4,0
16,0.003494675,Android,M,0,54983,1,3,0,0
58,0.005248193,other,F,0,89948,2,3,14,0
29,0.006509393,iPhone,F,0,63788,2,1,2,0
47,0.004821056,desktop,F,0,76157,1,1,2,0
47,0.004612069,Android,F,0,73952,1,3,6,0
34,0.004649025,desktop,F,0,71954,2,1,6,0
30,0.004623658,desktop,F,1,45137,2,3,1,0
59,0.004486603,desktop,M,0,94292,1,2,8,0
27,0.005056051,other,F,1,54822,1,2,4,0
28,0.004896386,desktop,F,0,67286,2,1,0,0
51,0.003991412,laptop,M,1,81940,2,3,4,0
22,0.003659584,other,M,1,60661,2,1,0,1
38,0.005376816,laptop,F,0,46416,2,2,1,0
50,0.004578721,laptop,F,1,69091,2,3,8,0
34,0.005096784,desktop,F,0,59003,1,1,5,0
50,0.005517897,iPhone,M,1,56513,1,2,4,0
41,0.005094741,other,F,0,56131,1,3,2,0
23,0.004628977,laptop,F,1,46206,1,1,3,0
28,0.003927985,laptop,M,0,33146,1,2,3,0
34,0.004343976,Android,F,1,35943,2,3,3,0
57,0.004218253,other,M,1,64936,2,2,9,0
34,0.003741375,desktop,M,1,40362,2,3,3,0
28,0.006112518,iPhone,F,0,30605,1,2,1,0
38,0.004566839,other,F,1,41824,2,3,7,0
37,0.004945579,other,F,0,62333,2,2,0,0
59,0.006510861,iPhone,F,1,62096,2,1,2,1
55,0.005546452,iPhone,M,1,71688,2,2,12,0
22,0.003788805,Android,M,1,34811,1,1,2,1
49,0.004497123,Android,F,1,52282,1,3,12,0
20,0.003731163,desktop,M,0,34203,2,1,2,0
51,0.003591224,laptop,,0,82244,1,3,4,0
22,0.003348575,laptop,M,0,61579,1,3,3,0
42,0.0038766,laptop,M,1,65726,1,1,7,0
16,0.0049094,laptop,F,0,36932,1,3,0,1
24,0.004926124,laptop,F,1,32434,2,1,2,0
55,0.005037493,other,F,0,60270,1,1,10,0
47,0.005039357,desktop,F,0,65982,1,1,14,0
23,0.004572687,other,F,0,45585,1,2,1,0
31,0.004747294,desktop,F,1,52003,2,2,2,0
43,0.005099507,iPhone,M,1,72868,2,1,1,0
22,0.004507325,other,F,1,34794,1,2,0,0
30,0.005513607,iPhone,M,1,30811,1,1,6,0
35,0.003777894,Android,M,1,54383,2,3,4,0
36,0.005207345,laptop,F,1,69769,2,3,1,0
47,0.003980104,desktop,M,0,68363,1,3,10,0
47,0.004810442,Android,F,1,51267,1,2,6,0
29,0.004613217,Android,F,1,56249,2,3,4,0
42,0.004713155,laptop,F,1,59464,1,3,12,0
47,0.004111208,desktop,M,0,62620,2,1,10,0
49,0.005317009,desktop,F,0,79063,1,2,11,0
24,0.004116699,Android,M,1,26793,2,2,1,1
47,0.005424146,iPhone,M,0,78915,1,1,14,1
35,0.006599347,iPhone,F,0,42995,2,1,7,0
23,0.00485227,desktop,F,0,25305,1,3,2,0
31,0.004997482,other,F,1,43982,1,3,7,0
24,0.004521438,desktop,F,0,49858,1,1,3,0
43,0.003928381,other,M,1,76306,2,1,12,0
57,0.004189218,Android,M,1,89217,2,3,20,0
38,0.003466604,desktop,M,1,77242,2,3,4,1
54,0.005248474,laptop,F,1,92594,1,2,12,0
27,0.005218255,desktop,F,0,40383,2,3,4,0
47,0.00348774,laptop,M,1,56574,2,2,9,0
30,0.004215863,desktop,M,0,50765,2,2,0,0
32,0.005193919,iPhone,M,0,58673,2,1,7,0
22,0.005093562,iPhone,M,0,61333,2,1,2,1
43,0.005216558,desktop,F,0,60725,2,1,8,0
56,0.005081508,desktop,F,0,69500,2,3,10,0
43,0.005420914,iPhone,M,1,69946,1,2,7,0
25,0.005000618,Android,F,0,51478,1,3,2,0
33,0.005388472,iPhone,M,0,52934,2,1,3,1
57,0.006835963,iPhone,F,1,91065,1,1,1,0
52,0.00549706,desktop,F,0,58815,1,2,8,0
44,0.005238219,Android,F,0,59967,2,1,14,0
31,0.003372606,Android,,0,51402,1,1,2,0
56,0.004343664,other,M,1,87478,2,1,2,0
46,0.005275647,laptop,F,1,48297,1,3,3,0
47,0.004363381,laptop,M,0,69325,2,2,2,0
46,0.003684912,laptop,M,1,51254,2,1,7,0
33,0.004029096,laptop,M,0,60508,2,3,1,0
56,0.003836352,other,M,1,62023,2,1,15,1
46,0.005295892,laptop,F,0,56676,2,2,13,0
29,0.004412978,other,F,1,59350,2,3,0,0
20,0.003201041,other,M,0,51344,1,3,2,0
47,0.00570656,iPhone,M,0,57539,1,1,13,0
35,0.004049395,laptop,M,1,35005,2,1,3,0
16,0.004147607,laptop,,0,43528,2,3,0,0
34,0.004882798,laptop,F,1,61171,2,2,8,0
35,0.00355952,laptop,M,1,35505,2,3,2,0
53,0.004555634,laptop,F,0,83854,2,1,16,0
59,0.00537613,Android,F,0,83119,2,2,17,0
34,0.004483312,Android,F,1,72010,2,2,0,0
42,0.004570096,laptop,F,1,50451,1,1,3,0
38,0.003801563,Android,M,1,48723,1,2,2,0
35,0.003719868,desktop,M,0,55656,2,3,4,0
57,0.003991887,Android,M,1,84783,1,1,4,1
25,0.003402221,other,M,1,61400,2,2,1,0
59,0.004906125,desktop,F,0,75716,1,2,4,0
49,0.005093003,other,F,1,88178,1,2,7,0
40,0.006145771,iPhone,F,1,53308,1,3,12,0
28,0.0048317,other,F,0,41779,2,3,4,0
41,0.005376764,other,F,0,69421,1,2,8,0
22,0.006211155,iPhone,F,1,24434,1,2,2,0
56,0.005174006,iPhone,,0,64720,2,2,11,0
54,0.005469561,laptop,F,0,66908,2,2,0,0
34,0.003493967,desktop,M,0,64388,2,3,6,0
25,0.005199523,iPhone,M,1,28707,2,3,0,0
44,0.004141227,laptop,M,1,59002,2,3,7,0
46,0.003897848,laptop,M,0,83763,1,3,11,0
43,0.00471063,Android,F,0,74844,1,1,11,0
58,0.005789186,iPhone,M,1,61626,2,1,3,1
31,0.003418677,other,M,0,53949,2,2,6,0
50,0.003581062,laptop,M,1,75785,1,3,13,0
25,0.006014409,iPhone,F,1,36959,2,1,3,0
41,0.00507052,other,F,0,67000,2,3,12,0
49,0.003998122,other,M,1,63851,1,1,9,0
60,0.005512968,desktop,F,1,98587,1,3,19,0
43,0.004359776,Android,M,1,44075,1,3,11,0
20,0.003544741,Android,M,1,34646,1,3,1,0
54,0.006031398,iPhone,M,1,69391,2,2,10,0
34,0.004976007,other,F,1,73662,1,1,9,0
45,0.006680462,iPhone,F,0,69829,1,1,4,0
21,0.003221108,desktop,M,1,53556,1,1,0,0
45,0.004213985,other,M,1,75826,1,3,12,0
60,0.003852144,laptop,M,1,67095,1,3,10,0
31,0.005071673,desktop,F,1,41154,1,3,1,0
18,0.005130927,desktop,F,1,23300,1,2,1,0
39,0.003646138,laptop,M,1,55932,1,3,2,0
38,0.006183707,iPhone,F,1,44285,1,2,2,0
50,0.006909937,iPhone,F,1,55596,1,2,11,0
41,0.006343952,iPhone,F,0,61763,1,1,1,0
36,0.005068379,Android,F,0,60204,1,2,9,0
16,0.004011595,desktop,M,1,50006,2,1,0,0
34,0.005026836,desktop,F,0,35629,1,3,3,1
52,0.005065225,desktop,F,0,60672,1,3,10,0
49,0.004850618,desktop,F,1,52696,1,1,9,1
20,0.004944047,other,F,1,32437,2,1,2,0
52,0.004264293,desktop,M,0,75192,2,1,17,0
49,0.005463276,laptop,F,1,84909,2,2,2,0
33,0.004789056,laptop,F,0,53175,1,3,5,0
55,0.003856053,Android,M,0,84973,1,2,16,0
46,0.005317901,other,F,0,47798,2,2,7,0
19,0.005061605,laptop,F,1,44646,1,2,1,1
39,0.006284733,iPhone,F,0,66331,1,1,0,0
39,0.005224427,Android,F,1,40364,1,2,5,0
39,0.005281311,other,F,1,74247,2,3,7,0
29,0.003777514,laptop,M,1,49210,1,3,4,0
30,0.005493906,iPhone,M,1,35416,1,1,2,1
52,0.004426519,desktop,M,1,79694,1,1,14,1
33,0.00491066,iPhone,M,1,44032,2,1,3,0
20,0.003650018,other,M,0,51782,2,1,0,0
56,0.004657739,desktop,F,0,71949,1,1,17,0
32,0.003628689,other,M,1,45584,1,1,0,0
29,0.004093122,laptop,M,0,39053,1,3,2,0
42,0.004340163,other,M,1,63866,2,2,0,1
18,0.003724476,laptop,M,0,32104,2,1,1,0
36,0.004044598,desktop,M,1,50475,1,2,4,0
60,0.004054094,laptop,,1,91515,1,2,1,0
33,0.0036011,Android,,0,52330,1,2,1,0
42,0.004455534,Android,F,0,48108,2,3,7,0
42,0.004973285,other,F,1,77148,1,2,6,0
34,0.005337625,iPhone,,1,48406,2,3,6,0
47,0.00451555,laptop,F,1,86290,2,2,11,0
58,0.005914747,iPhone,M,0,64703,2,2,17,0
27,0.003796493,Android,M,0,34059,2,2,2,0
41,0.006313896,iPhone,F,0,56315,2,2,8,0
37,0.004952065,iPhone,M,0,60643,2,3,1,0
28,0.005226241,Android,F,0,35161,1,3,0,0
16,0.003616241,other,M,0,36101,2,2,0,0
52,0.005783654,iPhone,M,0,83626,1,2,3,0
20,0.005041125,iPhone,M,1,55801,1,3,2,0
49,0.004794413,desktop,F,1,81478,1,3,10,0
49,0.00510008,Android,F,1,61799,2,2,14,0
25,0.003735105,Android,M,1,53789,2,1,2,1
52,0.004669332,laptop,F,0,69205,1,2,9,0
23,0.003543228,laptop,M,0,44872,1,3,2,0
53,0.003766894,Android,M,0,81310,1,2,16,0
51,0.005400752,other,F,1,54142,1,1,14,0
57,0.005569331,Android,F,1,70916,1,2,10,0
47,0.004746089,desktop,F,1,53267,1,1,12,0
59,0.003777789,desktop,M,0,73935,2,2,15,0
43,0.006436828,iPhone,F,1,75204,1,1,1,0
16,0.004816987,laptop,F,0,22693,1,2,0,1
35,0.00393242,laptop,M,1,53335,2,1,1,0
60,0.005149045,laptop,F,1,85143,1,2,6,0
45,0.003499614,other,M,0,78912,2,3,13,0
32,0.003459921,other,M,0,66698,1,3,4,0
45,0.004378052,laptop,M,0,74863,1,1,0,0
35,0.004012997,Android,M,1,36435,2,2,3,0
40,0.004911626,desktop,F,0,43118,2,2,9,0
48,0.005118149,desktop,F,1,80307,1,1,5,0
40,0.005182168,other,F,0,53548,1,3,2,0
30,0.0042168,desktop,M,1,39577,2,3,3,0
40,0.004610844,Android,F,0,63372,1,2,3,0
25,0.005215332,Android,F,0,28435,2,2,1,0
38,0.006074739,iPhone,F,0,44327,2,3,5,0
58,0.005213456,Android,F,1,61882,2,3,13,0
19,0.006390657,iPhone,F,0,19725,2,3,1,0
21,0.004001126,desktop,M,1,26972,1,3,1,0
54,0.005257185,other,F,0,74347,1,3,13,0
57,0.004612148,Android,F,0,59668,2,3,13,0
24,0.004090937,laptop,M,0,47592,1,1,1,0
54,0.005105232,laptop,F,0,90850,2,3,11,0
25,0.004846487,Android,F,1,36530,2,1,2,0
55,0.004712394,other,F,1,61693,2,2,10,0
48,0.003887841,laptop,M,1,80142,1,2,13,0
38,0.00350762,desktop,M,1,48987,1,1,1,0
20,0.004378554,Android,F,0,37152,2,1,2,0
35,0.003638539,Android,M,1,64757,1,3,5,0
48,0.003630691,laptop,M,0,71725,2,3,4,0
34,0.005304473,Android,F,0,45329,1,1,5,0
38,0.004320326,Android,M,0,39392,1,2,6,0
43,0.004209517,other,M,0,74183,2,3,5,0
42,0.004239253,desktop,M,0,55981,1,1,12,0
26,0.005866609,iPhone,F,0,49815,1,1,2,0
22,0.00507509,iPhone,M,1,58404,1,3,1,0
32,0.00523246,iPhone,M,0,40720,1,2,3,0
24,0.003576076,Android,M,0,30973,2,2,3,1
18,0.005041872,laptop,F,1,53622,1,2,1,0
47,0.003648611,Android,M,0,60635,1,1,3,0
50,0.006355331,iPhone,F,1,72131,1,1,6,0
33,0.005535699,iPhone,M,1,69872,1,3,6,0
21,0.003385988,desktop,M,0,37209,2,2,1,0
51,0.005477022,Android,F,0,80757,2,2,4,0
51,0.003839732,other,M,1,65107,1,2,5,0
34,0.004773591,desktop,F,0,69001,1,3,9,0
54,0.004035443,desktop,M,0,82614,2,3,17,0
52,0.004406916,laptop,M,1,60082,1,3,18,0
56,0.003794483,Android,M,1,67359,2,3,3,0
58,0.004942287,desktop,F,0,63966,1,3,9,0
23,0.004934366,iPhone,M,1,44838,2,2,1,0
